Open.Houses,Photo,MLS,AR,Type,S,Address,City,BR,Baths.FTHQ.,SqFt,LP...SqFt,LP,SP,HOD,Lot.Sz,YB,DOM,X..of.Units,Change.Date,latitude,longitude,unit_count,Units_used,Pred_Unit_Rent,GPR_Monthly,EGI_Monthly,EGI_Annual,Expense_Size_Band,Expense_Size_Multiplier,Est_Expense_per_Unit_Annual,Annual_Expenses_Total,NOI_Monthly,NOI_Annual,Price_Used,Cap_Rate,Cap_Rate_Pct,Vacancy_Assumed,Benchmark_Base_perUnit_Annual,Benchmark_Notes
,,COMP23115776,469,INC,S,309  N GORDON ST ,POMONA,1.0,1.00 (1 0 0 0),560.0,"$1,558.93","$873,000","$873,000",,"8,205",1923.0,0,1.0,03/07/2023,34.0611852,-117.7536317,,1.0,1694.0,1694.0,1609.3,19311.6,<50,1.18,10030.0,10030.0,773.4666666666666,9281.599999999999,873000,0.010631844215349368,1.0631844215349369,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23115779,469,INC,S,1043  E GRAND AVE ,POMONA,2.0,2.00 (2 0 0 0),1296.0,$420.52,"$545,000","$545,000",,"15,086",1926.0,0,2.0,03/07/2023,34.0482656,-117.735762,,2.0,1684.25,3368.5,3200.075,38400.899999999994,<50,1.18,10030.0,20060.0,1528.4083333333328,18340.899999999994,545000,0.033653027522935766,3.3653027522935766,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23115962,487,INC,S,755   BAYLOR AVE ,CLAREMONT,6.0,5.00 (5 0 0 0),3806.0,"$1,392.54","$5,300,000","$5,300,000",,"12,448",1954.0,0,5.0,03/07/2023,34.0974506,-117.7281353,,5.0,1938.08,9690.4,9205.88,110470.56,<50,1.18,10030.0,50150.0,5026.713333333333,60320.56,5300000,0.011381237735849056,1.1381237735849057,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23116356,469,INC,S,1003  S HAMILTON BLVD ,POMONA,9.0,6.00 (6 0 0 0),3320.0,$180.72,"$600,000","$600,000",,"10,074",1989.0,0,3.0,03/07/2023,34.0501005,-117.7630725,,3.0,2300.17,6900.51,6555.4845,78665.814,<50,1.18,10030.0,30090.0,4047.9845,48575.814,600000,0.08095969,8.095969,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23116421,469,INC,S,1934   BOBOLINK WAY ,POMONA,4.0,2.00 (2 0 0 0),2016.0,"$1,829.12","$3,687,500","$3,687,500",,"7,183",1963.0,0,2.0,03/07/2023,34.0796207,-117.7457735,,2.0,2147.23,4294.46,4079.7369999999996,48956.844,<50,1.18,10030.0,20060.0,2408.070333333333,28896.843999999997,3687500,0.00783643227118644,0.7836432271186441,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23116755,469,INC,S,1079  N PARK AVE ,POMONA,4.0,4.00 (4 0 0 0),2570.0,$238.13,"$612,000","$612,000",,"12,582",1947.0,0,4.0,03/07/2023,34.0687311,-117.7549926,,4.0,1709.49,6837.96,6496.062,77952.744,<50,1.18,10030.0,40120.0,3152.7286666666673,37832.744000000006,612000,0.061818209150326806,6.181820915032681,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23116779,469,INC,S,902  E GRAND AVE ,POMONA,12.0,6.00 (6 0 0 0),5324.0,"$4,742.67","$25,250,000","$25,250,000",,"12,545",1964.0,0,6.0,03/07/2023,34.0480289,-117.7385742,,6.0,2041.33,12247.98,11635.580999999998,139626.97199999998,<50,1.18,10030.0,60180.0,6620.580999999998,79446.97199999998,25250000,0.0031464147326732664,0.31464147326732667,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23117052,469,INC,S,1362  S GIBBS ST ,POMONA,11.0,6.00 (6 0 0 0),5142.0,$223.65,"$1,150,000","$1,150,000",,"19,897",1918.0,0,5.0,03/07/2023,34.0467132,-117.7474496,,5.0,2189.38,10946.900000000001,10399.555,124794.66,<50,1.18,10030.0,50150.0,6220.388333333333,74644.66,1150000,0.0649084,6.49084,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23117358,469,INC,S,1336   PACKARD DR ,POMONA,12.0,6.00 (6 0 0 0),5324.0,"$4,742.67","$25,250,000","$25,250,000",,"13,717",1964.0,0,6.0,03/07/2023,34.0469634,-117.7378164,,6.0,2040.05,12240.3,11628.284999999998,139539.41999999998,<50,1.18,10030.0,60180.0,6613.284999999999,79359.41999999998,25250000,0.0031429473267326727,0.3142947326732673,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23117729,469,INC,S,1304   PACKARD DR ,POMONA,6.0,3.00 (3 0 0 0),2662.0,"$9,485.35","$25,250,000","$25,250,000",,"6,740",1964.0,0,3.0,03/07/2023,34.0469634,-117.7378164,,3.0,2123.84,6371.52,6052.944,72635.32800000001,<50,1.18,10030.0,30090.0,3545.444000000001,42545.32800000001,25250000,0.0016849634851485152,0.1684963485148515,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23118284,469,INC,S,1079   PATTERSON ST ,POMONA,8.0,4.00 (4 0 0 0),4400.0,"$1,709.09","$7,520,000","$7,520,000",,"8,960",1964.0,0,4.0,03/07/2023,,,,4.0,2004.24,8016.96,7616.112,91393.344,<50,1.18,10030.0,40120.0,4272.778666666666,51273.344,7520000,0.0068182638297872335,0.6818263829787233,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23118360,469,INC,S,1518   HOLLY WAY ,POMONA,8.0,4.00 (4 0 0 0),4400.0,"$1,709.09","$7,520,000","$7,520,000",,"9,858",1964.0,0,4.0,03/07/2023,34.044166,-117.7348084,,4.0,2084.33,8337.32,7920.454,95045.448,<50,1.18,10030.0,40120.0,4577.120666666667,54925.448000000004,7520000,0.007303915957446809,0.7303915957446808,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23119281,469,INC,S,1554   HOLLY WAY ,POMONA,8.0,4.00 (4 0 0 0),4400.0,"$1,709.09","$7,520,000","$7,520,000",,"9,789",1964.0,0,4.0,03/07/2023,34.043608,-117.7347952,,4.0,2090.44,8361.76,7943.672,95324.064,<50,1.18,10030.0,40120.0,4600.3386666666665,55204.064,7520000,0.007340965957446808,0.7340965957446808,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23119389,469,INC,S,1458   PACKARD DR ,POMONA,12.0,6.00 (6 0 0 0),5072.0,"$4,978.31","$25,250,000","$25,250,000",,"16,725",1964.0,0,6.0,03/07/2023,34.0452925,-117.7381614,,6.0,2032.86,12197.16,11587.302,139047.624,<50,1.18,10030.0,60180.0,6572.302000000001,78867.62400000001,25250000,0.003123470257425743,0.31234702574257434,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23119578,469,INC,S,708   WISCONSIN ST ,POMONA,4.0,3.00 (3 0 0 0),2220.0,$900.90,"$2,000,000","$2,000,000",,"7,025",1961.0,0,3.0,03/07/2023,34.0646196,-117.7562864,,3.0,1791.08,5373.24,5104.5779999999995,61254.935999999994,<50,1.18,10030.0,30090.0,2597.0779999999995,31164.935999999994,2000000,0.015582467999999997,1.5582467999999996,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120380,469,INC,S,934  E GRAND AVE ,POMONA,12.0,6.00 (6 0 0 0),5324.0,"$4,742.67","$25,250,000","$25,250,000",,"12,329",1964.0,0,6.0,03/07/2023,34.0480435,-117.7379858,,6.0,2041.33,12247.98,11635.580999999998,139626.97199999998,<50,1.18,10030.0,60180.0,6620.580999999998,79446.97199999998,25250000,0.0031464147326732664,0.31464147326732667,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120394,469,INC,S,654  E 12TH ST ,POMONA,2.0,2.00 (2 0 0 0),1112.0,$494.60,"$550,000","$550,000",,"6,180",1928.0,0,2.0,03/07/2023,34.0488158,-117.7438263,,2.0,1715.79,3431.58,3260.0009999999997,39120.011999999995,<50,1.18,10030.0,20060.0,1588.334333333333,19060.011999999995,550000,0.03465456727272726,3.465456727272726,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120445,469,INC,S,1301   PACKARD DR ,POMONA,12.0,6.00 (6 0 0 0),5324.0,"$4,742.67","$25,250,000","$25,250,000",,"13,026",1964.0,0,6.0,03/07/2023,34.047986,-117.738658,,6.0,2041.33,12247.98,11635.580999999998,139626.97199999998,<50,1.18,10030.0,60180.0,6620.580999999998,79446.97199999998,25250000,0.0031464147326732664,0.31464147326732667,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120446,469,INC,S,1431   PACKARD DR ,POMONA,24.0,12.00 (12 0 0 0),10648.0,"$2,371.34","$25,250,000","$25,250,000",,"27,326",1964.0,0,12.0,03/07/2023,34.0458123,-117.7379571,,12.0,2046.42,24557.04,23329.188,279950.256,<50,1.18,10030.0,120360.0,13299.188,159590.256,25250000,0.006320406178217821,0.6320406178217821,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120813,469,INC,S,1379  S GIBBS ST ,POMONA,7.0,4.00 (4 0 0 0),3360.0,$372.02,"$1,250,000","$1,250,000",,"19,852",1958.0,0,3.0,03/07/2023,34.0464346,-117.7476375,,3.0,2153.72,6461.16,6138.102,73657.224,<50,1.18,10030.0,30090.0,3630.6020000000003,43567.224,1250000,0.034853779200000004,3.4853779200000004,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120895,469,INC,S,548  W CENTER ST ,POMONA,5.0,5.00 (5 0 0 0),4378.0,$142.76,"$625,000","$625,000",,"9,335",1925.0,0,5.0,03/07/2023,34.0611745,-117.7578903,,5.0,1788.13,8940.650000000001,8493.6175,101923.41,<50,1.18,10030.0,50150.0,4314.450833333333,51773.41,625000,0.082837456,8.2837456,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120942,469,INC,S,774  N GORDON ST ,POMONA,16.0,16.00 (16 0 0 0),10524.0,"$1,209.62","$12,730,000","$12,730,000",,"14,373",1964.0,0,16.0,03/07/2023,34.0653774,-117.7534849,,16.0,1701.88,27230.08,25868.576,310422.912,<50,1.18,10030.0,160480.0,12495.242666666667,149942.912,12730000,0.011778704791830323,1.1778704791830323,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23120987,487,INC,S,320   STANFORD DR ,CLAREMONT,13.0,11.00 (11 0 0 0),6786.0,$442.09,"$3,000,000","$3,000,000",,"19,353",1956.0,0,11.0,03/07/2023,34.0977656,-117.7215436,,11.0,1916.82,21085.02,20030.769,240369.228,<50,1.18,10030.0,110330.0,10836.602333333334,130039.228,3000000,0.043346409333333336,4.334640933333334,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23121195,469,INC,S,934   PAINTER CT ,POMONA,12.0,6.00 (6 0 0 0),5324.0,"$4,742.67","$25,250,000","$25,250,000",,"17,038",1964.0,0,6.0,03/07/2023,34.0462109,-117.7382193,,6.0,2043.49,12260.94,11647.893,139774.71600000001,<50,1.18,10030.0,60180.0,6632.893000000001,79594.71600000001,25250000,0.0031522659801980204,0.315226598019802,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23121289,469,INC,S,310  E ALVARADO ST ,POMONA,4.0,6.00 (6 0 0 0),4488.0,$289.66,"$1,300,000","$1,300,000",,"9,237",1910.0,0,6.0,03/07/2023,34.067617,-117.7481195,,6.0,1759.64,10557.84,10029.948,120359.376,<50,1.18,10030.0,60180.0,5014.948,60179.376000000004,1300000,0.0462918276923077,4.62918276923077,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23121642,469,INC,S,603  E COLUMBIA AVE ,POMONA,2.0,1.00 (1 0 0 0),2815.0,$159.50,"$449,000","$449,000",,"6,942",1923.0,0,2.0,03/07/2023,34.0686372,-117.7415831,,2.0,1895.28,3790.56,3601.0319999999997,43212.384,<50,1.18,10030.0,20060.0,1929.3653333333332,23152.384,449000,0.05156432962138084,5.156432962138084,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23121743,469,INC,S,777  E 3RD ST ,POMONA,99.0,99.00 (99 0 0 0),113008.0,"$1,322.03","$149,400,000","$149,400,000",,"167,895",1986.0,0,192.0,03/07/2023,34.0571885,-117.7427969,,192.0,1744.68,334978.56,318229.632,3818755.584,100-199,1.0,8500.0,1632000.0,182229.63199999998,2186755.584,149400000,0.014636918232931725,1.4636918232931724,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23122168,469,INC,S,1060  S REBECCA ST ,POMONA,4.0,2.00 (2 0 0 0),1384.0,$505.78,"$700,000","$700,000",,"6,576",1939.0,0,2.0,03/07/2023,34.0498771,-117.7563029,,2.0,1804.75,3609.5,3429.0249999999996,41148.299999999996,<50,1.18,10030.0,20060.0,1757.358333333333,21088.299999999996,700000,0.03012614285714285,3.0126142857142852,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23122200,469,INC,S,2161  N TOWNE AVE ,POMONA,13.0,12.00 (12 0 0 0),6149.0,$468.37,"$2,880,000","$2,880,000",,"8,536",1962.0,0,6.0,03/07/2023,34.0822878,-117.7397532,,6.0,2194.91,13169.46,12510.987,150131.84399999998,<50,1.18,10030.0,60180.0,7495.986999999998,89951.84399999998,2880000,0.031233279166666662,3.1233279166666663,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23122597,469,INC,S,895  E 9TH ST ,POMONA,3.0,2.00 (2 0 0 0),1298.0,$362.10,"$470,000","$470,000",,"6,634",1946.0,0,2.0,03/07/2023,34.0518202,-117.7392193,,2.0,1771.97,3543.94,3366.743,40400.916,<50,1.18,10030.0,20060.0,1695.0763333333332,20340.915999999997,470000,0.04327854468085106,4.327854468085106,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23122627,469,INC,S,1530   HOLLY WAY ,POMONA,8.0,4.00 (4 0 0 0),4400.0,"$1,709.09","$7,520,000","$7,520,000",,"9,744",1964.0,0,4.0,03/07/2023,34.04398,-117.734804,,4.0,2090.44,8361.76,7943.672,95324.064,<50,1.18,10030.0,40120.0,4600.3386666666665,55204.064,7520000,0.007340965957446808,0.7340965957446808,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23122974,469,INC,S,2167  N TOWNE AVE ,POMONA,13.0,12.00 (12 0 0 0),6149.0,$468.37,"$2,880,000","$2,880,000",,"8,524",1962.0,0,6.0,03/07/2023,34.0824617,-117.7396494,,6.0,2194.91,13169.46,12510.987,150131.84399999998,<50,1.18,10030.0,60180.0,7495.986999999998,89951.84399999998,2880000,0.031233279166666662,3.1233279166666663,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23123251,469,INC,S,1092  E PHILLIPS BLVD ,POMONA,8.0,4.00 (4 0 0 0),4232.0,"$1,776.94","$7,520,000","$7,520,000",,"8,913",1964.0,0,4.0,03/07/2023,34.0444958,-117.7345494,,4.0,2175.84,8703.36,8268.192000000001,99218.304,<50,1.18,10030.0,40120.0,4924.858666666667,59098.304000000004,7520000,0.007858817021276596,0.7858817021276596,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23123264,469,INC,S,902   PAINTER CT ,POMONA,12.0,6.00 (6 0 0 0),5072.0,"$4,978.31","$25,250,000","$25,250,000",,"14,463",1964.0,0,6.0,03/07/2023,34.0462063,-117.738364,,6.0,2031.37,12188.22,11578.809,138945.70799999998,<50,1.18,10030.0,60180.0,6563.808999999998,78765.70799999998,25250000,0.003119433980198019,0.3119433980198019,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23123746,469,INC,S,1416   PACKARD DR ,POMONA,12.0,6.00 (6 0 0 0),5072.0,"$4,978.31","$25,250,000","$25,250,000",,"15,619",1964.0,0,6.0,03/07/2023,34.0460426,-117.7376843,,6.0,2029.78,12178.68,11569.746,138836.952,<50,1.18,10030.0,60180.0,6554.745999999999,78656.95199999999,25250000,0.003115126811881188,0.3115126811881188,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23124236,469,INC,S,1062  S MAIN ST ,POMONA,6.0,2.00 (2 0 0 0),1587.0,$387.52,"$615,000","$615,000",,"7,648",1906.0,0,2.0,03/07/2023,34.0499759,-117.7519354,,2.0,2143.28,4286.56,4072.232,48866.784,<50,1.18,10030.0,20060.0,2400.5653333333335,28806.784,615000,0.04684029918699187,4.684029918699187,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23124483,469,INC,S,510  E 3RD ST ,POMONA,99.0,99.00 (99 0 0 0),72707.0,$321.84,"$23,400,000","$23,400,000",,"34,155",2005.0,0,100.0,03/07/2023,34.05696,-117.7455117,,100.0,1851.13,185113.0,175857.35,2110288.2,100-199,1.0,8500.0,850000.0,105024.01666666668,1260288.2000000002,23400000,0.053858470085470095,5.385847008547009,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23124748,469,INC,S,740   HAWTHORNE PL ,POMONA,2.0,2.00 (2 0 0 0),1232.0,$466.72,"$575,000","$575,000",,"6,491",1947.0,0,2.0,03/07/2023,34.0617126,-117.736109,,2.0,1710.9,3421.8,3250.71,39008.520000000004,<50,1.18,10030.0,20060.0,1579.0433333333337,18948.520000000004,575000,0.03295394782608697,3.295394782608697,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23124908,469,INC,S,1414   PACKARD DR ,POMONA,6.0,3.00 (3 0 0 0),2536.0,"$9,956.62","$25,250,000","$25,250,000",,"8,340",1964.0,0,3.0,03/07/2023,34.0460911,-117.7376824,,3.0,2108.33,6324.99,6008.7405,72104.886,<50,1.18,10030.0,30090.0,3501.2405,42014.886,25250000,0.0016639558811881187,0.16639558811881186,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23125002,487,INC,S,468  W 7TH ST ,CLAREMONT,4.0,3.00 (3 0 0 0),2366.0,$422.65,"$1,000,000","$1,000,000",,"7,500",1956.0,0,2.0,03/07/2023,34.1005539,-117.7217158,,2.0,2094.15,4188.3,3978.8849999999998,47746.619999999995,<50,1.18,10030.0,20060.0,2307.218333333333,27686.619999999995,1000000,0.027686619999999995,2.7686619999999995,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23125234,469,INC,S,1124  W FERNLEAF AVE ,POMONA,1.0,1.00 (1 0 0 0),1400.0,$413.57,"$579,000","$579,000",,"6,403",1947.0,0,2.0,03/07/2023,34.0456019,-117.7634498,,2.0,1719.61,3439.22,3267.2589999999996,39207.10799999999,<50,1.18,10030.0,20060.0,1595.5923333333328,19147.107999999993,579000,0.03306927115716752,3.306927115716752,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23125702,469,INC,S,1079   PATTERSON ST ,POMONA,, (0 0 0 0),1444.0,"$5,207.76","$7,520,000","$7,520,000",,"1,539",1992.0,0,,03/07/2023,,,,1.0,2286.28,2286.28,2171.966,26063.591999999997,<50,1.18,10030.0,10030.0,1336.1326666666664,16033.591999999997,7520000,0.0021321265957446804,0.21321265957446803,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23125952,469,INC,S,1924   BOBOLINK WAY ,POMONA,4.0,2.00 (2 0 0 0),2016.0,"$1,829.12","$3,687,500","$3,687,500",,"8,005",1963.0,0,2.0,03/07/2023,34.0795296,-117.7458213,,2.0,2147.07,4294.14,4079.433,48953.195999999996,<50,1.18,10030.0,20060.0,2407.766333333333,28893.195999999996,3687500,0.007835442983050847,0.7835442983050847,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23125973,469,INC,S,1014  W 4TH ST ,POMONA,2.0,2.00 (2 0 0 0),1208.0,$405.63,"$490,000","$490,000",,"5,806",1951.0,0,2.0,03/07/2023,34.055652,-117.7614024,,2.0,1700.96,3401.92,3231.824,38781.888,<50,1.18,10030.0,20060.0,1560.1573333333333,18721.888,490000,0.03820793469387755,3.820793469387755,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23126556,469,INC,S,1024  W GRAND AVE ,POMONA,6.0,3.00 (3 0 0 0),2232.0,$268.82,"$600,000","$600,000",,"9,442",1962.0,0,3.0,04/03/2023,34.0474765,-117.7612921,,3.0,1902.42,5707.26,5421.897,65062.763999999996,<50,1.18,10030.0,30090.0,2914.3969999999995,34972.763999999996,600000,0.05828793999999999,5.828793999999999,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23126670,469,INC,S,1060  W MISSION BLVD ,POMONA,8.0,6.00 (6 0 0 0),4166.0,$360.06,"$1,500,000","$1,500,000",,"87,535",1906.0,0,5.0,04/03/2023,34.0547258,-117.7622604,,5.0,1879.21,9396.05,8926.2475,107114.97,<50,1.18,10030.0,50150.0,4747.080833333333,56964.97,1500000,0.03797664666666667,3.797664666666667,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23126927,469,INC,S,638  W 4TH ST ,POMONA,4.0,3.00 (3 0 0 0),2001.0,$799.60,"$1,600,000","$1,600,000",,"7,952",1917.0,0,3.0,04/17/2023,34.0557864,-117.7559849,,3.0,1715.81,5147.43,4890.0585,58680.702000000005,<50,1.18,10030.0,30090.0,2382.5585000000005,28590.702000000005,1600000,0.017869188750000004,1.7869188750000005,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23126955,469,INC,S,631  W MISSION BLVD ,POMONA,,3.00 (3 0 0 0),1369.0,"$1,168.74","$1,600,000","$1,600,000",,"6,792",1907.0,0,2.0,04/17/2023,34.0550469,-117.7558871,,2.0,1980.32,3960.64,3762.6079999999997,45151.295999999995,<50,1.18,10030.0,20060.0,2090.9413333333328,25091.295999999995,1600000,0.015682059999999998,1.5682059999999998,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23126957,487,INC,S,230  W 11TH ST ,CLAREMONT,4.0,3.00 (3 0 0 0),2126.0,$505.64,"$1,075,000","$1,075,000",,"7,500",1958.0,0,2.0,04/17/2023,34.1043081,-117.7172831,,2.0,2143.1,4286.2,4071.8899999999994,48862.67999999999,<50,1.18,10030.0,20060.0,2400.223333333333,28802.679999999993,1075000,0.026793190697674413,2.679319069767441,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23128838,487,INC,S,917   ALAMOSA DR ,CLAREMONT,6.0,8.00 (8 0 0 0),7688.0,$338.19,"$2,600,000","$2,600,000",,"56,038",1992.0,0,2.0,07/10/2023,34.1325838,-117.7004239,,2.0,2627.3,5254.6,4991.87,59902.44,<50,1.18,10030.0,20060.0,3320.2033333333334,39842.44,2600000,0.015324015384615386,1.5324015384615386,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23129839,487,INC,S,514   YALE AVE ,CLAREMONT,2.0,2.00 (2 0 0 0),1134.0,"$1,940.04","$2,200,000","$2,200,000",,"2,434",1957.0,0,2.0,09/11/2023,34.0988617,-117.7183034,,2.0,1872.85,3745.7,3558.4149999999995,42700.979999999996,<50,1.18,10030.0,20060.0,1886.748333333333,22640.979999999996,2200000,0.010291354545454543,1.0291354545454543,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23130011,469,INC,S,754   BRADFORD ST ,POMONA,3.0,3.00 (3 0 0 0),1776.0,"$1,258.45","$2,235,000","$2,235,000",,"5,234",1938.0,0,3.0,09/11/2023,34.0651377,-117.7497358,,3.0,1717.43,5152.29,4894.675499999999,58736.10599999999,<50,1.18,10030.0,30090.0,2387.1754999999994,28646.105999999992,2235000,0.012817049664429528,1.2817049664429527,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23130058,469,INC,S,202   SAN FRANCISCO AVE ,POMONA,6.0,6.00 (6 0 0 0),3436.0,$650.47,"$2,235,000","$2,235,000",,"12,686",1923.0,0,6.0,09/11/2023,34.065554,-117.7496871,,6.0,1697.77,10186.619999999999,9677.288999999999,116127.468,<50,1.18,10030.0,60180.0,4662.289,55947.46799999999,2235000,0.025032424161073822,2.503242416107382,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,,COMP23130091,469,INC,S,1385  S HAMILTON BLVD ,POMONA,8.0,3.00 (3 0 0 0),3032.0,$296.83,"$900,000","$900,000",,"10,196",1963.0,0,3.0,09/25/2023,34.0460451,-117.7629223,,3.0,2229.84,6689.52,6355.044,76260.52799999999,<50,1.18,10030.0,30090.0,3847.5439999999994,46170.52799999999,900000,0.051300586666666655,5.130058666666666,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
